xn,yn,zn
1141588.9,9032116.0,3501345.2
1148644.5,9017734.0,3511516.0
1155700.0,9003352.0,3521687.0
1162755.5,8988969.0,3531857.8
1169811.1,8974587.0,3542028.5
1176866.6,8960205.0,3552199.2
1183922.2,8945822.0,3562370.0
1190977.8,8931440.0,3572541.0
1198033.2,8917058.0,3582711.5
1205088.9,8902676.0,3592882.5
1212144.5,8888293.0,3603053.0
1219200.0,8873911.0,3613224.0
457200.0,1.0427199E7,2514779.0
461762.88,1.0409571E7,2512259.8
466325.75,1.0391942E7,2509740.8
470888.62,1.0374314E7,2507221.5
475451.5,1.0356686E7,2504702.5
480014.38,1.0339058E7,2502183.2
484577.25,1.0321429E7,2499664.2
489140.12,1.0303801E7,2497145.0
493703.0,1.0286173E7,2494626.0
498265.88,1.0268545E7,2492106.8
502828.75,1.0250916E7,2489587.8
507391.62,1.0233288E7,2487068.5
511954.5,1.021566E7,2484549.5
516517.38,1.0198032E7,2482030.2
521080.25,1.0180403E7,2479511.2
525643.1,1.0162775E7,2476992.0
530206.0,1.0145147E7,2474473.0
534768.9,1.0127519E7,2471953.8
539331.75,1.010989E7,2469434.8
543894.6,1.0092262E7,2466915.5
548457.5,1.0074634E7,2464396.5
553020.4,1.0057006E7,2461877.2
557583.25,1.0039377E7,2459358.2
562146.1,1.0021749E7,2456839.0
566709.0,1.0004121E7,2454320.0
571271.9,9986493.0,2451800.8
575834.75,9968864.0,2449281.8
580397.6,9951236.0,2446762.5
584960.5,9933608.0,2444243.5
589523.4,9915980.0,2441724.2
594086.25,9898351.0,2439205.2
598649.1,9880723.0,2436686.0
603212.0,9863095.0,2434167.0
607774.9,9845466.0,2431647.8
612337.75,9827838.0,2429128.8
616900.6,9810210.0,2426609.5
621463.5,9792582.0,2424090.5
626026.4,9774954.0,2421571.2
630589.25,9757325.0,2419052.2
635152.1,9739697.0,2416533.0
639715.0,9722069.0,2414014.0
644277.9,9704440.0,2411494.8
648840.75,9686812.0,2408975.8
653403.6,9669184.0,2406456.5
657966.5,9651556.0,2403937.5
662529.3,9633927.0,2401418.2
667092.25,9616299.0,2398899.2
671655.1,9598671.0,2396380.0
676218.0,9581043.0,2393861.0
680780.8,9563414.0,2391341.8
685343.7,9545786.0,2388822.8
689906.6,9528158.0,2386303.5
694469.5,9510530.0,2383784.5
699032.3,9492901.0,2381265.2
703595.2,9475273.0,2378746.2
708158.1,9457645.0,2376227.0
712721.0,9440017.0,2373708.0
717283.8,9422388.0,2371188.8
721846.75,9404760.0,2368669.8
726409.6,9387132.0,2366150.5
730972.5,9369504.0,2363631.5
735535.3,9351875.0,2361112.2
740098.2,9334247.0,2358593.2
744661.1,9316619.0,2356074.0
749224.0,9298990.0,2353555.0
753786.8,9281362.0,2351035.8
758349.7,9263734.0,2348516.8
762912.6,9246106.0,2345997.5
767475.44,9228478.0,2343478.5
772038.3,9210849.0,2340959.2
776601.2,9193221.0,2338440.2
781164.1,9175593.0,2335921.0
785726.94,9157964.0,2333402.0
790289.8,9140336.0,2330882.8
794852.7,9122708.0,2328363.8
799415.56,9105080.0,2325844.5
803978.44,9087452.0,2323325.5
808541.3,9069823.0,2320806.2
813104.2,9052195.0,2318287.2
817667.06,9034567.0,2315768.0
822229.94,9016938.0,2313249.0
826792.8,8999310.0,2310729.8
831355.7,8981682.0,2308210.8
835918.56,8964054.0,2305691.5
840481.44,8946425.0,2303172.5
845044.4,8928797.0,2300653.2
849607.2,8911169.0,2298134.2
854170.0,8893541.0,2295615.0
858732.94,8875912.0,2293096.0
863295.8,8858284.0,2290576.8
867858.6,8840656.0,2288057.8
872421.56,8823028.0,2285538.5
876984.44,8805399.0,2283019.5
881547.3,8787771.0,2280500.2
886110.2,8770143.0,2277981.2
890673.0,8752515.0,2275462.0
895235.94,8734886.0,2272943.0
899798.8,8717258.0,2270423.8
904361.6,8699630.0,2267904.8
908924.56,8682002.0,2265385.5
913487.4,8664373.0,2262866.5
918050.25,8646745.0,2260347.2
922613.2,8629117.0,2257828.2
927176.0,8611488.0,2255309.0
931738.94,8593860.0,2252790.0
936301.8,8576232.0,2250270.8
940864.6,8558604.0,2247751.8
945427.56,8540975.0,2245232.5
949990.4,8523347.0,2242713.5
954553.25,8505719.0,2240194.2
959116.2,8488091.0,2237675.2
963679.0,8470462.0,2235156.0
968241.94,8452834.0,2232637.0
972804.75,8435206.0,2230117.8
977367.6,8417578.0,2227598.8
981930.56,8399949.0,2225079.5
986493.44,8382321.0,2222560.5
991056.25,8364693.0,2220041.2
995619.2,8347064.5,2217522.2
1000182.0,8329436.5,2215003.0
1004744.94,8311808.0,2212484.0
1009307.8,8294180.0,2209964.8
1013870.6,8276552.0,2207445.8
1018433.56,8258923.0,2204926.5
1022996.4,8241295.0,2202407.5
1027559.25,8223667.0,2199888.2
1032122.2,8206038.5,2197369.2
1036685.0,8188410.0,2194850.0
1041247.94,8170782.0,2192331.0
1045810.8,8153154.0,2189811.8
1050373.6,8135525.5,2187292.8
1054936.5,8117897.0,2184773.5
1059499.4,8100269.0,2182254.5
1064062.2,8082641.0,2179735.2
1068625.2,8065012.5,2177216.2
1073188.0,8047384.0,2174697.0
1077750.9,8029756.0,2172178.0
1082313.8,8012128.0,2169658.8
1086876.6,7994499.5,2167139.8
1091439.5,7976871.0,2164620.5
1096002.4,7959243.0,2162101.5
1100565.2,7941615.0,2159582.2
1105128.2,7923986.5,2157063.0
1109691.0,7906358.0,2154544.0
1114253.9,7888730.0,2152025.0
1118816.8,7871102.0,2149505.8
1123379.6,7853473.5,2146986.8
1127942.5,7835845.0,2144467.5
1132505.4,7818217.0,2141948.5
1137068.2,7800589.0,2139429.2
1141631.1,7782960.0,2136910.0
1146194.0,7765332.0,2134391.0
1150756.9,7747704.0,2131872.0
1155319.8,7730075.5,2129352.8
1159882.6,7712447.5,2126833.5
1164445.5,7694819.0,2124314.5
1169008.4,7677191.0,2121795.5
1173571.2,7659563.0,2119276.2
1178134.1,7641934.0,2116757.0
1182697.0,7624306.0,2114238.0
1187259.9,7606678.0,2111719.0
1191822.8,7589049.5,2109199.8
1196385.6,7571421.0,2106680.5
1200948.5,7553793.0,2104161.5
1205511.4,7536165.0,2101642.5
1210074.2,7518536.5,2099123.2
1214637.1,7500908.0,2096604.1
1219200.0,7483280.0,2094085.0
2286000.0,3962400.0,-5872727.0
2284381.0,3943838.2,-5876684.5
2282762.0,3925276.8,-5880641.5
2281143.0,3906715.0,-5884599.0
2279523.8,3888153.5,-5888556.0
2277904.8,3869591.8,-5892513.5
2276285.8,3851030.2,-5896470.5
2274666.8,3832468.5,-5900428.0
2273047.8,3813907.0,-5904385.0
2271428.8,3795345.2,-5908342.5
2269809.8,3776783.8,-5912299.5
2268190.8,3758222.0,-5916257.0
2266571.5,3739660.5,-5920214.0
2264952.5,3721098.8,-5924171.5
2263333.5,3702537.2,-5928129.0
2261714.5,3683975.5,-5932086.0
2260095.5,3665414.0,-5936043.5
2258476.5,3646852.2,-5940000.5
2256857.5,3628290.5,-5943958.0
2255238.5,3609729.0,-5947915.0
2253619.2,3591167.5,-5951872.5
2252000.2,3572605.8,-5955829.5
2250381.2,3554044.0,-5959787.0
2248762.2,3535482.5,-5963744.0
2247143.2,3516920.8,-5967701.5
2245524.2,3498359.2,-5971659.0
2243905.2,3479797.5,-5975616.0
2242286.0,3461236.0,-5979573.5
2240667.0,3442674.2,-5983530.5
2239048.0,3424112.8,-5987488.0
2237429.0,3405551.0,-5991445.0
2235810.0,3386989.5,-5995402.5
2234191.0,3368427.8,-5999359.5
2232572.0,3349866.2,-6003317.0
2230953.0,3331304.5,-6007274.0
2229333.8,3312743.0,-6011231.5
2227714.8,3294181.2,-6015188.5
2226095.8,3275619.8,-6019146.0
2224476.8,3257058.0,-6023103.5
2222857.8,3238496.5,-6027060.5
2221238.8,3219934.8,-6031018.0
2219619.8,3201373.0,-6034975.0
2218000.5,3182811.5,-6038932.5
2216381.5,3164250.0,-6042889.5
2214762.5,3145688.2,-6046847.0
2213143.5,3127126.5,-6050804.0
2211524.5,3108565.0,-6054761.5
2209905.5,3090003.5,-6058718.5
2208286.5,3071441.8,-6062676.0
2206667.5,3052880.0,-6066633.0
2205048.2,3034318.5,-6070590.5
2203429.2,3015756.8,-6074548.0
2201810.2,2997195.2,-6078505.0
2200191.2,2978633.5,-6082462.5
2198572.2,2960072.0,-6086419.5
2196953.2,2941510.2,-6090377.0
2195334.2,2922948.8,-6094334.0
2193715.2,2904387.0,-6098291.5
2192096.0,2885825.5,-6102248.5
2190477.0,2867263.8,-6106206.0
2188858.0,2848702.0,-6110163.0
2187239.0,2830140.5,-6114120.5
2185620.0,2811579.0,-6118078.0
2184001.0,2793017.2,-6122035.0
2182382.0,2774455.5,-6125992.5
2180762.8,2755894.0,-6129949.5
2179143.8,2737332.5,-6133907.0
2177524.8,2718770.8,-6137864.0
2175905.8,2700209.0,-6141821.5
2174286.8,2681647.5,-6145778.5
2172667.8,2663086.0,-6149736.0
2171048.8,2644524.0,-6153693.0
2169429.8,2625962.5,-6157650.5
2167810.5,2607401.0,-6161608.0
2166191.5,2588839.5,-6165565.0
2164572.5,2570277.8,-6169522.5
2162953.5,2551716.0,-6173479.5
2161334.5,2533154.5,-6177437.0
2159715.5,2514592.8,-6181394.0
2158096.5,2496031.0,-6185351.5
2156477.5,2477469.5,-6189308.5
2154858.2,2458908.0,-6193266.0
2153239.2,2440346.2,-6197223.0
2151620.2,2421784.5,-6201180.5
2150001.2,2403223.0,-6205137.5
2148382.2,2384661.5,-6209095.0
2146763.2,2366099.8,-6213052.0
2145144.2,2347538.0,-6217009.5
2143525.0,2328976.5,-6220967.0
2141906.0,2310414.8,-6224924.0
2140287.0,2291853.0,-6228881.5
2138668.0,2273291.5,-6232838.5
2137049.0,2254730.0,-6236796.0
2135430.0,2236168.5,-6240753.0
2133811.0,2217606.8,-6244710.5
2132192.0,2199045.0,-6248667.5
2130572.8,2180483.5,-6252625.0
2128953.8,2161921.8,-6256582.0
2127334.8,2143360.0,-6260539.5
2125715.8,2124798.5,-6264497.0
2124096.8,2106237.0,-6268454.0
2122477.8,2087675.2,-6272411.5
2120858.8,2069113.6,-6276368.5
2119239.5,2050552.0,-6280326.0
2117620.5,2031990.4,-6284283.0
2116001.5,2013428.8,-6288240.5
2114382.5,1994867.1,-6292197.5
2112763.5,1976305.4,-6296155.0
2111144.5,1957743.8,-6300112.0
2109525.5,1939182.1,-6304069.5
2107906.5,1920620.6,-6308027.0
2106287.2,1902059.0,-6311984.0
2104668.2,1883497.4,-6315941.5
2103049.2,1864935.5,-6319898.5
2101430.2,1846374.0,-6323856.0
2099811.2,1827812.5,-6327813.0
2098192.2,1809250.8,-6331770.5
2096573.1,1790689.2,-6335727.5
2094954.1,1772127.5,-6339685.0
2093335.1,1753565.8,-6343642.0
2091716.0,1735004.2,-6347599.5
2090097.0,1716442.5,-6351556.5
2088478.0,1697881.0,-6355514.0
2286000.0,3962400.0,5872727.0
2280672.0,3981026.8,5868564.0
2275344.2,3999653.2,5864401.5
2270016.2,4018280.0,5860238.5
2264688.5,4036906.8,5856075.5
2259360.5,4055533.2,5851912.5
2254032.5,4074160.0,5847750.0
2248704.8,4092786.8,5843587.0
2243376.8,4111413.2,5839424.0
2238049.0,4130040.0,5835261.0
2232721.0,4148666.8,5831098.5
2227393.0,4167293.2,5826935.5
2222065.2,4185920.0,5822772.5
2216737.2,4204546.5,5818609.5
2211409.5,4223173.5,5814447.0
2206081.5,4241800.0,5810284.0
2200753.5,4260426.5,5806121.0
2195425.8,4279053.5,5801958.5
2190097.8,4297680.0,5797795.5
2184770.0,4316306.5,5793632.5
2179442.0,4334933.5,5789469.5
2174114.0,4353560.0,5785307.0
2168786.2,4372186.5,5781144.0
2163458.2,4390813.5,5776981.0
2158130.5,4409440.0,5772818.0
2152802.5,4428066.5,5768655.5
2147474.5,4446693.5,5764492.5
2142146.8,4465320.0,5760329.5
2136818.8,4483946.5,5756166.5
2131491.0,4502573.5,5752004.0
2126163.0,4521200.0,5747841.0
2120835.0,4539826.5,5743678.0
2115507.2,4558453.5,5739515.5
2110179.2,4577080.0,5735352.5
2104851.5,4595706.5,5731189.5
2099523.5,4614333.5,5727026.5
2094195.6,4632960.0,5722864.0
2088867.8,4651586.5,5718701.0
2083539.8,4670213.5,5714538.0
2078211.9,4688840.0,5710375.0
2072884.0,4707466.5,5706212.5
2067556.1,4726093.5,5702049.5
2062228.2,4744720.0,5697886.5
2056900.2,4763346.5,5693723.5
2051572.4,4781973.5,5689561.0
2046244.5,4800600.0,5685398.0
2040916.6,4819226.5,5681235.0
2035588.8,4837853.5,5677072.5
2030260.8,4856480.0,5672909.5
2024932.9,4875106.5,5668746.5
2019605.0,4893733.5,5664583.5
2014277.1,4912360.0,5660421.0
2008949.2,4930986.5,5656258.0
2003621.2,4949613.5,5652095.0
1998293.4,4968240.0,5647932.0
1992965.5,4986866.5,5643769.5
1987637.6,5005493.5,5639606.5
1982309.8,5024120.0,5635443.5
1976981.8,5042746.5,5631280.5
1971653.9,5061373.5,5627118.0
1966326.0,5080000.0,5622955.0
-457200.0,1.0427199E7,2514779.0
-436418.2,1.0427199E7,2514779.0
-415636.38,1.0427199E7,2514779.0
-394854.53,1.0427199E7,2514779.0
-374072.72,1.0427199E7,2514779.0
-353290.9,1.0427199E7,2514779.0
-332509.1,1.0427199E7,2514779.0
-311727.28,1.0427199E7,2514779.0
-290945.44,1.0427199E7,2514779.0
-270163.62,1.0427199E7,2514779.0
-249381.81,1.0427199E7,2514779.0
-228600.0,1.0427199E7,2514779.0
-207818.17,1.0427199E7,2514779.0
-187036.38,1.0427199E7,2514779.0
-166254.56,1.0427199E7,2514779.0
-145472.72,1.0427199E7,2514779.0
-124690.91,1.0427199E7,2514779.0
-103909.09,1.0427199E7,2514779.0
-83127.28,1.0427199E7,2514779.0
-62345.438,1.0427199E7,2514779.0
-41563.625,1.0427199E7,2514779.0
-20781.812,1.0427199E7,2514779.0
0.0,1.0427199E7,2514779.0
20781.812,1.0427199E7,2514779.0
41563.656,1.0427199E7,2514779.0
62345.438,1.0427199E7,2514779.0
83127.25,1.0427199E7,2514779.0
103909.125,1.0427199E7,2514779.0
124690.875,1.0427199E7,2514779.0
145472.75,1.0427199E7,2514779.0
166254.56,1.0427199E7,2514779.0
187036.38,1.0427199E7,2514779.0
207818.19,1.0427199E7,2514779.0
228600.0,1.0427199E7,2514779.0
249381.81,1.0427199E7,2514779.0
270163.62,1.0427199E7,2514779.0
290945.44,1.0427199E7,2514779.0
311727.25,1.0427199E7,2514779.0
332509.12,1.0427199E7,2514779.0
353290.88,1.0427199E7,2514779.0
374072.75,1.0427199E7,2514779.0
394854.56,1.0427199E7,2514779.0
415636.38,1.0427199E7,2514779.0
436418.2,1.0427199E7,2514779.0
457200.0,1.0427199E7,2514779.0
-457200.0,1.0427199E7,2514779.0
-461762.88,1.0409571E7,2512259.8
-466325.75,1.0391942E7,2509740.8
-470888.62,1.0374314E7,2507221.5
-475451.5,1.0356686E7,2504702.5
-480014.38,1.0339058E7,2502183.2
-484577.25,1.0321429E7,2499664.2
-489140.12,1.0303801E7,2497145.0
-493703.0,1.0286173E7,2494626.0
-498265.88,1.0268545E7,2492106.8
-502828.75,1.0250916E7,2489587.8
-507391.62,1.0233288E7,2487068.5
-511954.5,1.021566E7,2484549.5
-516517.38,1.0198032E7,2482030.2
-521080.25,1.0180403E7,2479511.2
-525643.1,1.0162775E7,2476992.0
-530206.0,1.0145147E7,2474473.0
-534768.9,1.0127519E7,2471953.8
-539331.75,1.010989E7,2469434.8
-543894.6,1.0092262E7,2466915.5
-548457.5,1.0074634E7,2464396.5
-553020.4,1.0057006E7,2461877.2
-557583.25,1.0039377E7,2459358.2
-562146.1,1.0021749E7,2456839.0
-566709.0,1.0004121E7,2454320.0
-571271.9,9986493.0,2451800.8
-575834.75,9968864.0,2449281.8
-580397.6,9951236.0,2446762.5
-584960.5,9933608.0,2444243.5
-589523.4,9915980.0,2441724.2
-594086.25,9898351.0,2439205.2
-598649.1,9880723.0,2436686.0
-603212.0,9863095.0,2434167.0
-607774.9,9845466.0,2431647.8
-612337.75,9827838.0,2429128.8
-616900.6,9810210.0,2426609.5
-621463.5,9792582.0,2424090.5
-626026.4,9774954.0,2421571.2
-630589.25,9757325.0,2419052.2
-635152.1,9739697.0,2416533.0
-639715.0,9722069.0,2414014.0
-644277.9,9704440.0,2411494.8
-648840.75,9686812.0,2408975.8
-653403.6,9669184.0,2406456.5
-657966.5,9651556.0,2403937.5
-662529.3,9633927.0,2401418.2
-667092.25,9616299.0,2398899.2
-671655.1,9598671.0,2396380.0
-676218.0,9581043.0,2393861.0
-680780.8,9563414.0,2391341.8
-685343.7,9545786.0,2388822.8
-689906.6,9528158.0,2386303.5
-694469.5,9510530.0,2383784.5
-699032.3,9492901.0,2381265.2
-703595.2,9475273.0,2378746.2
-708158.1,9457645.0,2376227.0
-712721.0,9440017.0,2373708.0
-717283.8,9422388.0,2371188.8
-721846.75,9404760.0,2368669.8
-726409.6,9387132.0,2366150.5
-730972.5,9369504.0,2363631.5
-735535.3,9351875.0,2361112.2
-740098.2,9334247.0,2358593.2
-744661.1,9316619.0,2356074.0
-749224.0,9298990.0,2353555.0
-753786.8,9281362.0,2351035.8
-758349.7,9263734.0,2348516.8
-762912.6,9246106.0,2345997.5
-767475.44,9228478.0,2343478.5
-772038.3,9210849.0,2340959.2
-776601.2,9193221.0,2338440.2
-781164.1,9175593.0,2335921.0
-785726.94,9157964.0,2333402.0
-790289.8,9140336.0,2330882.8
-794852.7,9122708.0,2328363.8
-799415.56,9105080.0,2325844.5
-803978.44,9087452.0,2323325.5
-808541.3,9069823.0,2320806.2
-813104.2,9052195.0,2318287.2
-817667.06,9034567.0,2315768.0
-822229.94,9016938.0,2313249.0
-826792.8,8999310.0,2310729.8
-831355.7,8981682.0,2308210.8
-835918.56,8964054.0,2305691.5
-840481.44,8946425.0,2303172.5
-845044.4,8928797.0,2300653.2
-849607.2,8911169.0,2298134.2
-854170.0,8893541.0,2295615.0
-858732.94,8875912.0,2293096.0
-863295.8,8858284.0,2290576.8
-867858.6,8840656.0,2288057.8
-872421.56,8823028.0,2285538.5
-876984.44,8805399.0,2283019.5
-881547.3,8787771.0,2280500.2
-886110.2,8770143.0,2277981.2
-890673.0,8752515.0,2275462.0
-895235.94,8734886.0,2272943.0
-899798.8,8717258.0,2270423.8
-904361.6,8699630.0,2267904.8
-908924.56,8682002.0,2265385.5
-913487.4,8664373.0,2262866.5
-918050.25,8646745.0,2260347.2
-922613.2,8629117.0,2257828.2
-927176.0,8611488.0,2255309.0
-931738.94,8593860.0,2252790.0
-936301.8,8576232.0,2250270.8
-940864.6,8558604.0,2247751.8
-945427.56,8540975.0,2245232.5
-949990.4,8523347.0,2242713.5
-954553.25,8505719.0,2240194.2
-959116.2,8488091.0,2237675.2
-963679.0,8470462.0,2235156.0
-968241.94,8452834.0,2232637.0
-972804.75,8435206.0,2230117.8
-977367.6,8417578.0,2227598.8
-981930.56,8399949.0,2225079.5
-986493.44,8382321.0,2222560.5
-991056.25,8364693.0,2220041.2
-995619.2,8347064.5,2217522.2
-1000182.0,8329436.5,2215003.0
-1004744.94,8311808.0,2212484.0
-1009307.8,8294180.0,2209964.8
-1013870.6,8276552.0,2207445.8
-1018433.56,8258923.0,2204926.5
-1022996.4,8241295.0,2202407.5
-1027559.25,8223667.0,2199888.2
-1032122.2,8206038.5,2197369.2
-1036685.0,8188410.0,2194850.0
-1041247.94,8170782.0,2192331.0
-1045810.8,8153154.0,2189811.8
-1050373.6,8135525.5,2187292.8
-1054936.5,8117897.0,2184773.5
-1059499.4,8100269.0,2182254.5
-1064062.2,8082641.0,2179735.2
-1068625.2,8065012.5,2177216.2
-1073188.0,8047384.0,2174697.0
-1077750.9,8029756.0,2172178.0
-1082313.8,8012128.0,2169658.8
-1086876.6,7994499.5,2167139.8
-1091439.5,7976871.0,2164620.5
-1096002.4,7959243.0,2162101.5
-1100565.2,7941615.0,2159582.2
-1105128.2,7923986.5,2157063.0
-1109691.0,7906358.0,2154544.0
-1114253.9,7888730.0,2152025.0
-1118816.8,7871102.0,2149505.8
-1123379.6,7853473.5,2146986.8
-1127942.5,7835845.0,2144467.5
-1132505.4,7818217.0,2141948.5
-1137068.2,7800589.0,2139429.2
-1141631.1,7782960.0,2136910.0
-1146194.0,7765332.0,2134391.0
-1150756.9,7747704.0,2131872.0
-1155319.8,7730075.5,2129352.8
-1159882.6,7712447.5,2126833.5
-1164445.5,7694819.0,2124314.5
-1169008.4,7677191.0,2121795.5
-1173571.2,7659563.0,2119276.2
-1178134.1,7641934.0,2116757.0
-1182697.0,7624306.0,2114238.0
-1187259.9,7606678.0,2111719.0
-1191822.8,7589049.5,2109199.8
-1196385.6,7571421.0,2106680.5
-1200948.5,7553793.0,2104161.5
-1205511.4,7536165.0,2101642.5
-1210074.2,7518536.5,2099123.2
-1214637.1,7500908.0,2096604.1
-1219200.0,7483280.0,2094085.0
-457200.0,1.0427199E7,2514779.0
-458491.53,1.0413849E7,2502949.8
-459783.06,1.0400499E7,2491120.8
-461074.56,1.0387149E7,2479291.5
-462366.1,1.0373799E7,2467462.5
-463657.62,1.0360449E7,2455633.2
-464949.16,1.0347099E7,2443804.2
-466240.7,1.0333749E7,2431975.0
-467532.2,1.0320399E7,2420146.0
-468823.72,1.0307049E7,2408316.8
-470115.25,1.0293699E7,2396487.8
-471406.78,1.0280349E7,2384658.5
-472698.3,1.0266999E7,2372829.5
-473989.84,1.025365E7,2361000.2
-475281.34,1.02403E7,2349171.2
-476572.88,1.022695E7,2337342.0
-477864.4,1.02136E7,2325513.0
-479155.94,1.020025E7,2313683.8
-480447.47,1.01869E7,2301854.8
-481739.0,1.017355E7,2290025.5
-483030.5,1.01602E7,2278196.5
-484322.03,1.014685E7,2266367.2
-485613.56,1.01335E7,2254538.2
-486905.1,1.012015E7,2242709.0
-488196.62,1.01068E7,2230880.0
-489488.12,1.009345E7,2219050.8
-490779.66,1.00801E7,2207221.8
-492071.2,1.006675E7,2195392.5
-493362.72,1.00534E7,2183563.5
-494654.25,1.004005E7,2171734.2
-495945.75,1.00267E7,2159905.2
-497237.28,1.001335E7,2148076.0
-498528.8,1.0E7,2136247.0
-499820.34,9986650.0,2124417.8
-501111.88,9973300.0,2112588.8
-502403.38,9959950.0,2100759.5
-503694.9,9946600.0,2088930.5
-504986.44,9933250.0,2077101.2
-506277.97,9919900.0,2065272.1
-507569.5,9906550.0,2053443.0
-508861.03,9893200.0,2041613.9
-510152.53,9879851.0,2029784.8
-511444.06,9866501.0,2017955.6
-512735.6,9853151.0,2006126.5
-514027.12,9839801.0,1994297.4
-515318.66,9826451.0,1982468.2
-516610.16,9813101.0,1970639.2
-517901.7,9799751.0,1958810.0
-519193.22,9786401.0,1946981.0
-520484.75,9773051.0,1935151.8
-521776.28,9759701.0,1923322.6
-523067.8,9746351.0,1911493.5
-524359.3,9733001.0,1899664.4
-525650.9,9719651.0,1887835.2
-526942.4,9706301.0,1876006.1
-528233.9,9692951.0,1864177.0
-529525.44,9679601.0,1852347.9
-530816.94,9666251.0,1840518.8
-532108.5,9652901.0,1828689.6
-533400.0,9639551.0,1816860.5
-534691.5,9626201.0,1805031.4
-535983.06,9612851.0,1793202.2
-537274.56,9599501.0,1781373.1
-538566.1,9586151.0,1769544.0
-539857.6,9572801.0,1757714.9
-541149.1,9559451.0,1745885.8
-542440.7,9546102.0,1734056.5
-543732.2,9532752.0,1722227.5
-545023.75,9519402.0,1710398.4
-546315.25,9506052.0,1698569.2
-547606.75,9492702.0,1686740.0
-548898.3,9479352.0,1674911.0
-550189.8,9466002.0,1663081.9
-551481.4,9452652.0,1651252.8
-552772.9,9439302.0,1639423.5
-554064.4,9425952.0,1627594.5
-555355.94,9412602.0,1615765.2
-556647.44,9399252.0,1603936.2
-557939.0,9385902.0,1592107.1
-559230.5,9372552.0,1580278.0
-560522.06,9359202.0,1568448.8
-561813.56,9345852.0,1556619.8
-563105.06,9332502.0,1544790.6
-564396.6,9319152.0,1532961.5
-565688.1,9305802.0,1521132.2
-566979.7,9292452.0,1509303.2
-568271.2,9279102.0,1497474.0
-569562.7,9265752.0,1485645.0
-570854.25,9252402.0,1473815.8
-572145.75,9239052.0,1461986.6
-573437.3,9225702.0,1450157.5
-574728.8,9212352.0,1438328.5
-576020.3,9199002.0,1426499.4
-577311.9,9185652.0,1414670.1
-578603.4,9172303.0,1402841.0
-579894.94,9158953.0,1391011.9
-581186.44,9145603.0,1379182.9
-582477.94,9132253.0,1367353.8
-583769.5,9118903.0,1355524.5
-585061.0,9105553.0,1343695.4
-586352.56,9092203.0,1331866.2
-587644.06,9078853.0,1320037.2
-588935.6,9065503.0,1308208.0
-590227.1,9052153.0,1296378.9
-591518.6,9038803.0,1284549.8
-592810.2,9025453.0,1272720.6
-594101.7,9012103.0,1260891.5
-595393.25,8998753.0,1249062.4
-596684.75,8985403.0,1237233.2
-597976.25,8972053.0,1225404.1
-599267.8,8958703.0,1213575.0
-600559.3,8945353.0,1201745.9
-601850.9,8932003.0,1189916.8
-603142.4,8918653.0,1178087.6
-604433.9,8905303.0,1166258.5
-605725.44,8891953.0,1154429.4
-607016.94,8878604.0,1142600.2
-608308.5,8865254.0,1130771.1
-609600.0,8851904.0,1118942.0
-610891.5,8838554.0,1107112.9
-612183.06,8825204.0,1095283.8
-613474.56,8811854.0,1083454.6
-614766.1,8798504.0,1071625.4
-616057.6,8785154.0,1059796.5
-617349.1,8771804.0,1047967.25
-618640.7,8758454.0,1036138.1
-619932.2,8745104.0,1024309.0
-621223.75,8731754.0,1012479.9
-622515.25,8718404.0,1000650.75
-623806.75,8705054.0,988821.6
-625098.3,8691704.0,976992.5
-626389.9,8678354.0,965163.25
-627681.4,8665004.0,953334.1
-628972.9,8651654.0,941505.1
-630264.4,8638304.0,929676.0
-631555.94,8624954.0,917846.9
-632847.44,8611604.0,906017.75
-634139.0,8598254.0,894188.6
-635430.5,8584904.0,882359.5
-636722.0,8571554.0,870530.25
